date,state,households,participation,per_person,total_cost,prev_per_person,prev_total_cost,per_person_change,total_cost_change,abs_person_change,abs_total_cost_change
2023-03-01,North Carolina,825189,1629534,357.3,2.94839946E8,582.55,4.87010437E8,-225.25,-1.92170491E8,225.25,1.92170491E8
2019-01-01,Wisconsin,320854,629141,488.89,1.56862306E8,264.38,8.4400508E7,224.51,7.2461798E7,224.51,7.2461798E7
2023-03-01,Texas,1536758,3377563,421.27,6.47393854E8,644.69,1.019112462E9,-223.42,-3.71718608E8,223.42,3.71718608E8
2020-07-01,North Dakota,21731,44647,439.66,9554278.0,662.69,9436624.0,-223.03,117654.0,223.03,117654.0
2021-08-01,Illinois,1000611,1914912,499.96,5.00272897E8,277.89,5.25576863E8,222.07,-2.5303966E7,222.07,2.5303966E7
2023-03-01,West Virginia,164564,305175,321.31,5.2876241E7,543.06,9.511638E7,-221.75,-4.2240139E7,221.75,4.2240139E7
1989-04-01,Guam,3331,12646,930.57,3099753.0,709.54,3120542.0,221.03,-20789.0,221.03,20789.0
2023-03-01,Maine,96932,167152,306.37,2.9696932E7,526.81,5.1181123E7,-220.44,-2.1484191E7,220.44,2.1484191E7
1995-10-01,Virgin Islands,23515,73372,876.6,2.0613152E7,656.68,4682812.0,219.92,1.593034E7,219.92,1.593034E7
2020-04-01,Washington,530262,960064,481.24,2.55184474E8,261.74,1.23389603E8,219.5,1.31794871E8,219.5,1.31794871E8
2019-01-01,Florida,1559702,2888654,503.72,7.85660822E8,284.28,4.50586566E8,219.44,3.35074256E8,219.44,3.35074256E8
2022-10-01,Florida,1808188,3384172,478.61,8.6541473E8,259.63,4.06535273E8,218.98,4.58879457E8,218.98,4.58879457E8
2023-03-01,Delaware,59090,118870,367.22,2.169924E7,585.93,3.6140885E7,-218.71,-1.4441645E7,218.71,1.4441645E7
2019-02-01,South Carolina,40435,96732,370.75,1.4991663E7,589.35,1.67406779E8,-218.6,-1.52415116E8,218.6,1.52415116E8
2021-08-01,Wyoming,13527,29413,373.68,5054748.0,590.52,7969725.0,-216.84,-2914977.0,216.84,2914977.0
2019-02-01,Mississippi,20353,47674,354.49,7214903.0,570.21,1.2285664E8,-215.72,-1.15641737E8,215.72,1.15641737E8
2023-03-01,Virgin Islands,10636,21186,547.97,5828243.0,763.28,8073944.0,-215.31,-2245701.0,215.31,2245701.0
2019-02-01,Maine,5313,10078,277.71,1475459.0,492.74,4.2033993E7,-215.03,-4.0558534E7,215.03,4.0558534E7
2019-02-01,Wisconsin,32385,71428,273.87,8869097.0,488.89,1.56862306E8,-215.02,-1.47993209E8,215.02,1.47993209E8
2023-05-01,Indiana,282324,593995,413.11,1.1663056E8,198.17,5.5794634E7,214.94,6.0835926E7,214.94,6.0835926E7
2001-01-01,Alaska,13540,38967,568.52,7697765.0,354.76,2580458.0,213.76,5117307.0,213.76,5117307.0
2023-02-01,South Carolina,297343,602234,395.18,1.17505064E8,608.69,1.79560897E8,-213.51,-6.2055833E7,213.51,6.2055833E7
2019-01-01,Minnesota,211448,418348,478.42,1.01160239E8,264.99,5.5213005E7,213.43,4.5947234E7,213.43,4.5947234E7
2023-03-01,Maryland,370704,678153,344.82,1.27827632E8,556.44,2.06924243E8,-211.62,-7.9096611E7,211.62,7.9096611E7
2019-03-01,Guam,15412,44098,685.21,1.0560349E7,473.9,669623.0,211.31,9890726.0,211.31,9890726.0
1989-03-01,Guam,4398,12382,709.54,3120542.0,920.12,3076876.0,-210.58,43666.0,210.58,43666.0
2021-04-01,Alaska,37870,83637,924.33,3.5004141E7,715.35,2.6443449E7,208.98,8560692.0,208.98,8560692.0
2022-01-01,Tennessee,424412,838823,380.9,1.61657464E8,589.44,2.53264502E8,-208.54,-9.1607038E7,208.54,9.1607038E7
2005-12-01,Florida,654639,1340114,318.26,2.08352409E8,526.72,6.77721136E8,-208.46,-4.69368727E8,208.46,4.69368727E8
2023-03-01,Michigan,761879,1433399,339.28,2.58488262E8,547.44,4.15330377E8,-208.16,-1.56842115E8,208.16,1.56842115E8
2021-09-01,Wyoming,13710,29831,581.84,7976895.0,373.68,5054748.0,208.16,2922147.0,208.16,2922147.0
2020-10-01,Oklahoma,293594,625112,478.15,1.40382833E8,270.62,8.2096696E7,207.53,5.8286137E7,207.53,5.8286137E7
2008-10-01,Virgin Islands,5352,14123,767.18,4105934.0,559.91,2895809.0,207.27,1210125.0,207.27,1210125.0
2023-01-01,New Jersey,389052,756048,810.12,3.15178168E8,605.29,2.46308093E8,204.83,6.8870075E7,204.83,6.8870075E7
2020-06-01,Hawaii,97680,180301,751.55,7.3410856E7,956.1,9.2340623E7,-204.55,-1.8929767E7,204.55,1.8929767E7
2020-06-01,North Dakota,14240,29525,662.69,9436624.0,459.65,1.0746388E7,203.04,-1309764.0,203.04,1309764.0
2019-01-01,Maryland,337895,627002,524.24,1.77136793E8,321.24,1.08272814E8,203.0,6.8863979E7,203.0,6.8863979E7
2021-08-01,Florida,1770525,3167392,295.91,5.23911979E8,498.77,9.10003306E8,-202.86,-3.86091327E8,202.86,3.86091327E8
2023-09-01,Alaska,27367,59557,667.71,1.827315E7,870.43,2.6205302E7,-202.72,-7932152.0,202.72,7932152.0
2021-08-01,Nebraska,74810,157482,359.84,2.6919303E7,562.27,4.177959E7,-202.43,-1.4860287E7,202.43,1.4860287E7
2023-04-01,Ohio,724626,1403704,328.11,2.37755405E8,529.75,3.92860299E8,-201.64,-1.55104894E8,201.64,1.55104894E8
2023-03-01,Nevada,260914,495847,335.53,8.7543953E7,536.63,1.4045927E8,-201.1,-5.2915317E7,201.1,5.2915317E7
2000-01-01,Alaska,13568,39673,574.23,7791074.0,373.36,2694475.0,200.87,5096599.0,200.87,5096599.0
1995-10-01,Rhode Island,38712,90597,361.42,1.3991418E7,562.21,2.2023333E7,-200.79,-8031915.0,200.79,8031915.0
2020-04-01,District of Columbia,69907,115293,473.74,3.3117959E7,273.01,1.7369495E7,200.73,1.5748464E7,200.73,1.5748464E7
2017-09-01,Texas,2080583,5311725,570.42,1.186798164E9,369.83,5.92757078E8,200.59,5.94041086E8,200.59,5.94041086E8
2022-03-01,Virginia,401705,795490,401.04,1.6109926E8,601.24,2.36063669E8,-200.2,-7.4964409E7,200.2,7.4964409E7
2023-01-01,Nevada,262498,499320,390.44,1.02488615E8,590.48,1.48176601E8,-200.04,-4.5687986E7,200.04,4.5687986E7
2019-03-01,Nebraska,74425,163384,367.45,2.7347111E7,167.53,1005200.0,199.92,2.6341911E7,199.92,2.6341911E7
2023-04-01,Kansas,92555,183739,376.85,3.4879381E7,576.07,5.3009173E7,-199.22,-1.8129792E7,199.22,1.8129792E7
2003-10-01,Alaska,4481,10210,341.41,1529818.0,540.44,9588459.0,-199.03,-8058641.0,199.03,8058641.0
1991-06-01,Guam,3310,10951,849.38,2811421.0,1047.24,3447515.0,-197.86,-636094.0,197.86,636094.0
2023-04-01,Alabama,390798,772368,392.18,1.53263396E8,589.76,2.32524454E8,-197.58,-7.9261058E7,197.58,7.9261058E7
2023-03-01,Oregon,423226,735578,316.44,1.3392514E8,512.57,2.13677702E8,-196.13,-7.9752562E7,196.13,7.9752562E7
2023-03-01,Louisiana,458012,926160,404.64,1.85331061E8,599.41,2.80620376E8,-194.77,-9.5289315E7,194.77,9.5289315E7
1998-01-01,Alaska,14782,44022,598.53,8847374.0,403.98,2862549.0,194.55,5984825.0,194.55,5984825.0
2022-05-01,Wyoming,14291,30412,370.2,5290491.0,564.75,8297297.0,-194.55,-3006806.0,194.55,3006806.0
2020-04-01,Alaska,37510,85150,687.68,2.5794823E7,493.44,1.7521799E7,194.24,8273024.0,194.24,8273024.0
1989-10-01,Virgin Islands,6831,24436,937.6,6404787.0,743.66,3267675.0,193.94,3137112.0,193.94,3137112.0
2022-10-01,Wyoming,14223,29778,497.13,7070655.0,303.57,4266509.0,193.56,2804146.0,193.56,2804146.0
2023-04-01,California,2965170,5172539,337.79,1.001624869E9,531.04,1.609560052E9,-193.25,-6.07935183E8,193.25,6.07935183E8
2023-09-01,District of Columbia,82955,138722,325.6,2.7010264E7,133.12,1.1091181E7,192.48,1.5919083E7,192.48,1.5919083E7
1998-12-01,Alaska,7149,15680,394.69,2821664.0,586.74,8063055.0,-192.05,-5241391.0,192.05,5241391.0
2023-03-01,Washington,514944,904081,325.88,1.67810916E8,517.42,2.68492029E8,-191.54,-1.00681113E8,191.54,1.00681113E8
1996-09-01,North Carolina,359137,903883,529.85,1.90286057E8,339.36,8.7246984E7,190.49,1.03039073E8,190.49,1.03039073E8
2020-04-01,Ohio,687681,1382485,647.02,4.44942274E8,456.67,3.12133604E8,190.35,1.3280867E8,190.35,1.3280867E8
2020-04-01,Connecticut,222008,379936,473.78,1.05182502E8,283.82,6.0166986E7,189.96,4.5015516E7,189.96,4.5015516E7
1991-05-01,Guam,3292,10764,1047.24,3447515.0,858.29,2738816.0,188.95,708699.0,188.95,708699.0
1997-12-01,Alaska,7086,15651,403.98,2862549.0,592.52,8465868.0,-188.54,-5603319.0,188.54,5603319.0
2022-06-01,Georgia,788707,1588857,357.0,2.81568348E8,545.39,4.31812472E8,-188.39,-1.50244124E8,188.39,1.50244124E8
1998-01-01,Maine,58573,123906,479.74,2.8100361E7,291.66,1.6075843E7,188.08,1.2024518E7,188.08,1.2024518E7
1999-09-01,North Carolina,281495,687210,492.89,1.38746102E8,306.43,6.3320403E7,186.46,7.5425699E7,186.46,7.5425699E7
2023-03-01,Oklahoma,331150,672336,398.12,1.31838011E8,584.53,1.93818007E8,-186.41,-6.1979996E7,186.41,6.1979996E7
2022-05-01,Arizona,395521,840737,353.67,1.39883106E8,540.07,2.11341833E8,-186.4,-7.1458727E7,186.4,7.1458727E7
2019-02-01,Minnesota,34852,78770,292.12,1.0180716E7,478.42,1.01160239E8,-186.3,-9.0979523E7,186.3,9.0979523E7
2022-06-01,Indiana,289890,617191,389.77,1.12989768E8,575.73,1.68167361E8,-185.96,-5.5177593E7,185.96,5.5177593E7
2023-03-01,Ohio,741584,1443897,529.75,3.92860299E8,345.14,2.49305615E8,184.61,1.43554684E8,184.61,1.43554684E8
2022-10-01,New York,1639403,2830123,543.83,8.91563034E8,359.97,5.92926284E8,183.86,2.9863675E8,183.86,2.9863675E8
2021-08-01,South Dakota,33942,72331,381.09,1.2935065E7,564.66,1.9319734E7,-183.57,-6384669.0,183.57,6384669.0
2019-03-01,Colorado,227236,452616,302.51,6.8742416E7,486.03,7149936.0,-183.52,6.159248E7,183.52,6.159248E7
2022-04-01,Utah,76262,155707,399.31,3.045237E7,581.69,4.336216E7,-182.38,-1.290979E7,182.38,1.290979E7
2023-07-01,Guam,38424,98659,993.69,3.8181567E7,1175.94,2.5408453E7,-182.25,1.2773114E7,182.25,1.2773114E7
2019-03-01,Wyoming,11873,26472,327.88,3892899.0,509.86,426749.0,-181.98,3466150.0,181.98,3466150.0
2023-03-01,Connecticut,228262,393179,354.16,8.0842359E7,535.9,1.21633331E8,-181.74,-4.0790972E7,181.74,4.0790972E7
2021-09-01,Missouri,332700,683546,377.98,1.2575337E8,558.58,1.87784851E8,-180.6,-6.2031481E7,180.6,6.2031481E7
1999-10-01,North Carolina,212172,496277,313.91,6.6603726E7,492.89,1.38746102E8,-178.98,-7.2142376E7,178.98,7.2142376E7
2020-03-01,Minnesota,200956,391236,429.29,8.6266794E7,250.42,5.0280148E7,178.87,3.5986646E7,178.87,3.5986646E7
2022-08-01,Arkansas,118207,238828,189.05,2.2346871E7,367.76,4.2913564E7,-178.71,-2.0566693E7,178.71,2.0566693E7
2020-05-01,Guam,17017,47266,812.46,1.3825746E7,989.67,1.536157E7,-177.21,-1535824.0,177.21,1535824.0
2021-03-01,New Mexico,267004,526461,620.29,1.65619034E8,443.4,1.1690608E8,176.89,4.8712954E7,176.89,4.8712954E7
2023-04-01,Vermont,41503,70766,338.24,1.4038294E7,514.89,2.1471668E7,-176.65,-7433374.0,176.65,7433374.0
2023-04-01,Massachusetts,660465,1087259,328.36,2.16871946E8,504.74,3.3287255E8,-176.38,-1.16000604E8,176.38,1.16000604E8
2023-03-01,Illinois,1107826,2048872,371.8,4.11885172E8,547.58,6.08955394E8,-175.78,-1.97070222E8,175.78,1.97070222E8
2021-07-01,Arkansas,170881,352201,310.09,5.2989187E7,485.41,7.8010403E7,-175.32,-2.5021216E7,175.32,2.5021216E7
2019-02-01,Maryland,16327,30774,699.32,1.1417798E7,524.24,1.77136793E8,175.08,-1.65718995E8,175.08,1.65718995E8
2020-04-01,Kentucky,265158,592538,505.26,1.33973593E8,330.59,7.5566376E7,174.67,5.8407217E7,174.67,5.8407217E7
1996-10-01,North Carolina,265953,625456,355.37,9.4512506E7,529.85,1.90286057E8,-174.48,-9.5773551E7,174.48,9.5773551E7
2020-03-01,Wisconsin,313790,607188,431.62,1.35434825E8,257.15,7.9663627E7,174.47,5.5771198E7,174.47,5.5771198E7
2020-12-01,Utah,74013,167695,512.61,3.7940381E7,686.16,5.0035825E7,-173.55,-1.2095444E7,173.55,1.2095444E7
1998-02-01,Maine,58737,123589,306.48,1.8002115E7,479.74,2.8100361E7,-173.26,-1.0098246E7,173.26,1.0098246E7
2022-11-01,Alabama,392724,780872,597.61,2.34698214E8,424.49,1.65385603E8,173.12,6.9312611E7,173.12,6.9312611E7
2024-03-01,Alaska,34485,77100,742.61,2.5608715E7,915.66,3.0203958E7,-173.05,-4595243.0,173.05,4595243.0
2023-03-01,New Mexico,243691,468474,406.97,9.9177137E7,578.32,1.4397972E8,-171.35,-4.4802583E7,171.35,4.4802583E7
2005-11-01,Mississippi,221159,568060,424.59,9.390206E7,595.45,1.5683939E8,-170.86,-6.293733E7,170.86,6.293733E7
2022-09-01,Minnesota,230194,446696,661.84,1.52350965E8,832.03,1.90195916E8,-170.19,-3.7844951E7,170.19,3.7844951E7
2023-03-01,Minnesota,241052,474423,537.95,1.29674408E8,708.13,1.69309696E8,-170.18,-3.9635288E7,170.18,3.9635288E7
2004-11-01,Colorado,108121,239139,476.01,5.1466022E7,306.14,3.498367E7,169.87,1.6482352E7,169.87,1.6482352E7
2020-04-01,New York,1543983,2683002,468.37,7.23163772E8,299.25,4.41714E8,169.12,2.81449772E8,169.12,2.81449772E8
2022-10-01,Connecticut,224381,387527,542.52,1.21731108E8,373.96,8.3179164E7,168.56,3.8551944E7,168.56,3.8551944E7
2000-12-01,Alaska,7274,15317,354.76,2580458.0,522.7,6641387.0,-167.94,-4060929.0,167.94,4060929.0
2020-04-01,New Hampshire,40455,77279,404.19,1.6351733E7,236.55,9042824.0,167.64,7308909.0,167.64,7308909.0
2023-03-01,Rhode Island,87920,143739,343.31,3.0183795E7,510.48,4.4842986E7,-167.17,-1.4659191E7,167.17,1.4659191E7
2019-03-01,Connecticut,213248,366453,289.39,6.1712764E7,122.36,2433868.0,167.03,5.9278896E7,167.03,5.9278896E7
2004-11-01,Florida,647338,1340278,329.41,2.13240048E8,495.89,4.97802897E8,-166.48,-2.84562849E8,166.48,2.84562849E8
2020-04-01,Wyoming,12448,27989,474.43,5905662.0,308.11,3692126.0,166.32,2213536.0,166.32,2213536.0
2019-02-01,Florida,214313,473190,337.78,7.239052E7,503.72,7.85660822E8,-165.94,-7.13270302E8,165.94,7.13270302E8
2021-05-01,Idaho,61879,129650,342.46,2.1190887E7,507.85,3.1763311E7,-165.39,-1.0572424E7,165.39,1.0572424E7
2020-04-01,Iowa,158591,323637,449.9,7.1349289E7,284.8,4.0218281E7,165.1,3.1131008E7,165.1,3.1131008E7
2019-03-01,Oregon,349604,597775,268.67,9.3925923E7,103.64,4264355.0,165.03,8.9661568E7,165.03,8.9661568E7
2022-12-01,Wyoming,14481,30287,422.53,6118697.0,586.33,8448973.0,-163.8,-2330276.0,163.8,2330276.0
2020-03-01,Nevada,227106,426527,433.04,9.8345981E7,269.74,5.9221934E7,163.3,3.9124047E7,163.3,3.9124047E7
2005-10-01,Mississippi,263397,678038,595.45,1.5683939E8,432.19,1.61809169E8,163.26,-4969779.0,163.26,4969779.0
2021-12-01,District of Columbia,89987,146036,615.29,5.5368094E7,452.48,4.0532927E7,162.81,1.4835167E7,162.81,1.4835167E7
2020-04-01,Maine,93984,173241,412.3,3.8750216E7,249.7,2.1528827E7,162.6,1.7221389E7,162.6,1.7221389E7
2023-03-01,District of Columbia,83512,138380,351.84,2.9382684E7,513.71,4.313749E7,-161.87,-1.3754806E7,161.87,1.3754806E7
1995-10-01,Guam,5373,16693,842.92,4528997.0,681.08,4286773.0,161.84,242224.0,161.84,242224.0
2022-09-01,South Carolina,304632,619666,509.46,1.55195957E8,347.7,1.06626957E8,161.76,4.8569E7,161.76,4.8569E7
2020-03-01,Nebraska,70664,153889,473.43,3.3454794E7,311.93,2.1831266E7,161.5,1.1623528E7,161.5,1.1623528E7
2023-07-01,Florida,1595894,2889222,186.98,2.98394491E8,347.72,5.7229666E8,-160.74,-2.73902169E8,160.74,2.73902169E8
1999-12-01,Alaska,7217,15950,373.36,2694475.0,533.59,6766550.0,-160.23,-4072075.0,160.23,4072075.0
2019-03-01,West Virginia,159568,303538,262.2,4.1838036E7,422.06,4611855.0,-159.86,3.7226181E7,159.86,3.7226181E7
2022-10-01,Maine,96740,167793,535.15,5.1769678E7,375.41,3.6012779E7,159.74,1.5756899E7,159.74,1.5756899E7
2024-07-01,Guam,14643,35108,693.31,1.0152191E7,852.93,1.0376774E7,-159.62,-224583.0,159.62,224583.0
2020-06-01,Wisconsin,361867,689684,264.96,9.5879192E7,424.52,1.53041664E8,-159.56,-5.7162472E7,159.56,5.7162472E7
2008-12-01,New Hampshire,35143,71567,501.94,1.7639471E7,342.7,1.1710441E7,159.24,5929030.0,159.24,5929030.0
2022-11-01,Oklahoma,339923,690712,587.89,1.99837118E8,428.91,1.61086828E8,158.98,3.875029E7,158.98,3.875029E7
2020-03-01,Mississippi,198428,421180,458.93,9.1064641E7,300.08,5.9893869E7,158.85,3.1170772E7,158.85,3.1170772E7
2020-03-01,Arkansas,154702,337151,461.04,7.132287E7,302.31,4.6840728E7,158.73,2.4482142E7,158.73,2.4482142E7
2009-01-01,New Hampshire,36135,73628,343.42,1.2409673E7,501.94,1.7639471E7,-158.52,-5229798.0,158.52,5229798.0
2022-10-01,Guam,13027,35831,1098.7,1.4312704E7,940.56,1.2371206E7,158.14,1941498.0,158.14,1941498.0
2020-04-01,Idaho,69831,152412,453.5,3.1668153E7,295.46,2.0118572E7,158.04,1.1549581E7,158.04,1.1549581E7
2020-04-01,West Virginia,167528,317622,414.29,6.9404406E7,256.55,4.1175741E7,157.74,2.8228665E7,157.74,2.8228665E7
2020-04-01,Kansas,95764,201869,445.25,4.2639142E7,287.67,2.5970792E7,157.58,1.666835E7,157.58,1.666835E7
2021-04-01,North Dakota,24542,50707,382.24,9381014.0,538.92,1.33871E7,-156.68,-4006086.0,156.68,4006086.0
2003-11-01,Alaska,16700,45489,497.15,8302198.0,341.41,1529818.0,155.74,6772380.0,155.74,6772380.0
1996-01-01,Alaska,15614,45782,622.51,9719831.0,467.37,3519281.0,155.14,6200550.0,155.14,6200550.0
1997-10-01,Idaho,24163,61946,316.68,7652117.0,471.42,9218293.0,-154.74,-1566176.0,154.74,1566176.0
2020-11-01,Nebraska,72575,156041,485.22,3.5215071E7,330.86,2.4055408E7,154.36,1.1159663E7,154.36,1.1159663E7
2023-04-01,Alaska,27132,59602,817.5,2.2180385E7,971.36,2.3621447E7,-153.86,-1441062.0,153.86,1441062.0
2020-03-01,Alabama,335919,706626,466.65,1.56756703E8,313.39,1.04855415E8,153.26,5.1901288E7,153.26,5.1901288E7
2020-04-01,Indiana,288092,631055,484.65,1.3962513E8,331.39,8.5499134E7,153.26,5.4125996E7,153.26,5.4125996E7
2003-09-01,District of Columbia,42038,87267,472.63,1.9868573E7,319.72,1.3243547E7,152.91,6625026.0,152.91,6625026.0
2023-07-01,District of Columbia,83514,139861,489.09,4.0846534E7,336.39,2.7790165E7,152.7,1.3056369E7,152.7,1.3056369E7
2019-04-01,Indiana,254030,566081,338.62,8.6018038E7,185.97,4.9084907E7,152.65,3.6933131E7,152.65,3.6933131E7
2022-09-01,Colorado,289674,572893,342.92,9.9337487E7,494.65,1.49249816E8,-151.73,-4.9912329E7,151.73,4.9912329E7
1997-09-01,Idaho,19554,62201,471.42,9218293.0,320.68,7897922.0,150.74,1320371.0,150.74,1320371.0
2022-01-01,Oklahoma,296979,631861,576.73,1.71276371E8,727.46,1.80276139E8,-150.73,-8999768.0,150.73,8999768.0
2011-09-01,Connecticut,212598,391078,512.43,1.08940827E8,362.18,7.6389805E7,150.25,3.2551022E7,150.25,3.2551022E7
1999-11-01,Virgin Islands,5372,16539,802.37,4310304.0,652.42,3551128.0,149.95,759176.0,149.95,759176.0
2005-11-01,Florida,1286688,3361916,526.72,6.77721136E8,376.78,2.37839735E8,149.94,4.39881401E8,149.94,4.39881401E8
2021-06-01,Georgia,756703,1561708,667.1,5.04796101E8,517.24,3.96557192E8,149.86,1.08238909E8,149.86,1.08238909E8
1997-01-01,Alaska,16611,48864,593.13,9852429.0,443.87,3145239.0,149.26,6707190.0,149.26,6707190.0
2023-08-01,Florida,1656336,3004649,335.89,5.56343523E8,186.98,2.98394491E8,148.91,2.57949032E8,148.91,2.57949032E8
2023-03-01,Colorado,300850,570080,399.01,1.20043769E8,547.87,1.6267346E8,-148.86,-4.2629691E7,148.86,4.2629691E7
2020-03-01,Delaware,56597,114978,447.66,2.5336327E7,298.9,1.6998096E7,148.76,8338231.0,148.76,8338231.0
2020-07-01,Wisconsin,362046,687380,413.71,1.49783683E8,264.96,9.5879192E7,148.75,5.3904491E7,148.75,5.3904491E7
2020-03-01,Ohio,683505,1374108,456.67,3.12133604E8,308.38,2.09545868E8,148.29,1.02587736E8,148.29,1.02587736E8
2023-08-01,Arkansas,125560,238614,352.21,4.4223381E7,204.12,2.5549884E7,148.09,1.8673497E7,148.09,1.8673497E7
2019-02-01,Tennessee,23311,46795,467.65,1.0901421E7,615.03,2.75177426E8,-147.38,-2.64276005E8,147.38,2.64276005E8
2022-09-01,Arkansas,114996,229553,336.43,3.8688228E7,189.05,2.2346871E7,147.38,1.6341357E7,147.38,1.6341357E7
2022-04-01,Indiana,293347,625128,541.62,1.58882481E8,394.34,1.15541681E8,147.28,4.33408E7,147.28,4.33408E7
2019-03-01,Tennessee,441016,913919,320.4,1.41301087E8,467.65,1.0901421E7,-147.25,1.30399666E8,147.25,1.30399666E8
2020-04-01,Louisiana,385251,812957,542.51,2.09000141E8,395.29,1.43250979E8,147.22,6.5749162E7,147.22,6.5749162E7
1999-12-01,Virgin Islands,5460,16847,655.35,3578169.0,802.37,4310304.0,-147.02,-732135.0,147.02,732135.0
2020-03-01,Georgia,656081,1408652,472.81,3.10207666E8,326.55,2.04679831E8,146.26,1.05527835E8,146.26,1.05527835E8
2023-02-01,Nevada,261744,497584,536.63,1.4045927E8,390.44,1.02488615E8,146.19,3.7970655E7,146.19,3.7970655E7
2022-09-01,Oklahoma,327803,676777,384.5,1.26040313E8,530.6,1.74590834E8,-146.1,-4.8550521E7,146.1,4.8550521E7
2020-08-01,Nebraska,71371,153128,295.92,2.1120129E7,441.72,3.0499537E7,-145.8,-9379408.0,145.8,9379408.0
2021-10-01,Idaho,61139,126123,360.99,2.2070904E7,215.24,1.318747E7,145.75,8883434.0,145.75,8883434.0
2022-06-01,Arkansas,95897,190976,485.59,4.6567134E7,340.08,4.9277168E7,145.51,-2710034.0,145.51,2710034.0
2024-02-01,Maine,100550,171488,308.21,3.09913E7,453.48,4.5461314E7,-145.27,-1.4470014E7,145.27,1.4470014E7
2022-04-01,Virginia,408343,807333,546.19,2.23033206E8,401.04,1.6109926E8,145.15,6.1933946E7,145.15,6.1933946E7
2019-03-01,Missouri,327403,696214,324.44,1.06223166E8,179.74,3832390.0,144.7,1.02390776E8,144.7,1.02390776E8
2023-01-01,Massachusetts,654790,1079181,446.25,2.92200348E8,590.71,3.83253344E8,-144.46,-9.1052996E7,144.46,9.1052996E7
1989-12-01,Virgin Islands,4265,15279,741.24,3161373.0,885.42,1.2073571E7,-144.18,-8912198.0,144.18,8912198.0
2008-09-01,Louisiana,890654,2217997,501.4,4.46575889E8,357.78,9.91749E7,143.62,3.47400989E8,143.62,3.47400989E8
2003-11-01,Virginia,189561,430349,313.11,5.9354613E7,456.62,1.41233037E8,-143.51,-8.1878424E7,143.51,8.1878424E7
2009-04-01,Guam,9582,31527,1120.41,1.0735763E7,976.99,9103580.0,143.42,1632183.0,143.42,1632183.0
2020-04-01,Texas,1598974,3632605,488.78,7.81537187E8,345.39,4.81043425E8,143.39,3.00493762E8,143.39,3.00493762E8
2022-07-01,Iowa,136037,273844,306.84,4.1740703E7,163.56,2.2446934E7,143.28,1.9293769E7,143.28,1.9293769E7
2022-09-01,Alaska,35124,69824,945.4,3.3206144E7,802.4,3.1833353E7,143.0,1372791.0,143.0,1372791.0
2020-09-01,Alaska,51351,86007,418.05,2.1467298E7,560.52,2.2427404E7,-142.47,-960106.0,142.47,960106.0
2020-04-01,Maryland,374439,689530,406.64,1.52263416E8,264.18,8.5945578E7,142.46,6.6317838E7,142.46,6.6317838E7
2023-01-01,Guam,12672,35127,996.12,1.2622859E7,1138.43,1.4666421E7,-142.31,-2043562.0,142.31,2043562.0
2020-08-01,Oklahoma,300549,625551,598.3,1.79815417E8,456.17,1.34817755E8,142.13,4.4997662E7,142.13,4.4997662E7
2020-03-01,South Carolina,265315,568652,462.03,1.22584711E8,320.11,8.4716207E7,141.92,3.7868504E7,141.92,3.7868504E7
2020-04-01,Virgin Islands,10670,21990,574.86,6133704.0,433.05,4225323.0,141.81,1908381.0,141.81,1908381.0
2023-10-01,Colorado,304428,572223,367.67,1.11930173E8,227.13,6.8558796E7,140.54,4.3371377E7,140.54,4.3371377E7
2023-07-01,Minnesota,234501,457212,468.24,1.09801946E8,328.12,7.6991071E7,140.12,3.2810875E7,140.12,3.2810875E7
2023-03-01,Alaska,24318,52952,971.36,2.3621447E7,1110.95,2.2156956E7,-139.59,1464491.0,139.59,1464491.0
2020-04-01,Montana,54374,108458,427.79,2.3260556E7,288.82,1.5233004E7,138.97,8027552.0,138.97,8027552.0
